 CustomerID ,full_name,email,phone,address_line,city,region,postal_code,country,birth_date,signup_date,last_purchase_date,status,tier,preferred_language,marketing_opt_in,total_spend,order_count,notes
cust004513,Yuki Jones,yuki.jones@example.net,+81 60 1825 0521,"1-18-6 Taito, Sunrise Bldg.",Kobe,Fukuoka,〒208-1939   ,JP,1976-09-19,2023-09-05,2025-12-03,Active,bronze,jp  , 1   ,N/A,13,duplicate in legacy system
CUST004514,"Lee, Zara",ZARA.LEE9789@DEMO.LOCAL,09020065038,"2-1-18 Chiyoda, Skyline Tower",Yokohama,N/A,〒342-2963 ,Japan,06-02-1966,2017-09-28 15:20:22,2019-02-11,banned,silver,JA,0  ,1478.27   ,8,do not call before 14:00
CUST004515,Waaxtjo Esgekkgjlz,waaxtjoesgekkgjlz4942@demo.local,(173) 839-7141,8937 2nd St,Toronto,,72421,France,1956-07-23,2025-01-15,2026-01-01,pending,silver, ,0,0.00,2,asked about refund policy
CUST004516,Hana Sanchez  ,hana.sanchez@example.com ,090-7355-0141,"3-21-15 Setagaya, Sunrise Bldg.",Shinjuku,Tokyo,4280941,Japan,09/21/1996,,04/16/2020,inactive,silver,jp,0,0.00,11,"VIP, handle with care"
CUST004517, Cafa Vniijz,cafa_vniijz@example.net,09-0290-21046,4-3-4 Shinjuku,Sapporo,Kanagawa,5639138,JPN,1982-06-20,06/21/2019,,banned,silver,jp,1,851.21,13,do not call before 14:00
CUST004518,  Qdcku Oeejolehji,,215.689.1754,4161 Lake St,New York,MA,56644,United States  ,,,,active,Bronze,EN,1,   ,8,"VIP, handle with care"
CUST004519,Gakxtyew Deasnqmmj   ,   gakxtyew.deasnqmmj@example.com,187-167-9174,"8202 Elm Street, Unit 72",Seattle,TX,,United States,1979-03-15,2023-09-10,2023-10-06,banned,gold,JA,No  ,407.68,1,"coupon code used: WQAZ2I, urgent"
CUST4520,"Ahsirij, Rlaaa",rlaaa.ahsirij@example.net, (638) 569-7837,"6776 Hill Blvd, Apt 66",Singapore,NA,91090   ,United Kingdom,08-07-1970,2025-09-06,,banned,BRONZE,en_GB,true,0.00,1,"VIP, handle with care"
CUST004521,Orqdgp Qiqdjvvo,orqdgp.qiqdjvvo@example.com,070-2591-7337  ,3-13-3 Kita,Nagoya,Aichi,〒168-8370,Japan   ,02/12/1962,2018-02-24,09-03-2020,banned,silver,en_GB,N,,,do not call before 10:30
CUST004522,Yvonne Lee,yvonne.lee@example.org,297-963-6148,8693 Sunset Avenue,Miami,WA,82758,United States,2006-01-20,2019-06-23,06/29/2019,inactive,SILVER,en-US,1  ,687.39,7,prefers email contact
CUST004523,Trent Martin,trent-martin4132@example.org,07-0159-70910,3-30-16 Meguro,Nagoya,  Chiba,〒494-5398,Japan,2009-07-04,18-05-2018,2022-02-23,  banned,bronze,jp,0,2126.86,1,coupon code used: 2X4OP1
CUST004524,Eve  Wright,evewright@example.com,070-5501-7928,"5-27-3 Kita, Apt. 961",Sapporo,Kanagawa,040-5298,Japan,1991-06-18,2025-12-29,2026-01-01,pending,bronze,en-US,0,53.19,6,"requested invoice as ""PDF"""
CUST004525,Steve Torres, steve.torres@example.net,9921760652,"  7187 Elm Blvd, Unit 10",Newark,GA,02916,United States,19-08-1986,2017-02-22,08/29/2017, pending,silver,en-US,1,508.40,11,moved recently; verify address
CUST004526,Yhvkk Mnfivaofv,yhvkk.mnfivaofv@example.org,928-887-0704,3731 Lake Street,Seattle  ,New York,40680-1571,United States,1993-01-14,2023-06-16,,banned,bronze,   en, 1,0.00 ,2,language preference unclear
CUST004527,Dave Johnson,dave.johnson@example.net,924.930.6855,8261 Elm Rd,Austin   ,IL,40357-2931,  United States  ,2005-09-26,2018-05-19,2021-11-18,pending,bronze,JA  ,true,172.59,5,"VIP, handle with care"
CUST004528,Ivan Scott,ivan.scott@demo.local,137-963-8474,   2431 Sunset Blvd,Newark ,ma,87176,United States  ,19-03-1967,2020-08-06,15-08-2023,active,gold,JA,Yes,¥2222,9,moved recently; verify address
CUST004529,Sora Smith,sora.smith@example.net,851-307-8467,"8631 Oak Avenue, Apt 22",TORONTO,Unknown,15409,Australia,01/07/1959,2021-07-14,2022-01-19,active,silver,   JA,1,0.00,15,  
CUST-004530,Heidi Jones,heidi.jones@example.com,07029058376,"4-28-12 Chiyoda, Apt. 1993",Naha,Osaka,3057015,   Japan,07/06/1999,2025-04-28,2026-01-01,pending,gold,ja,1,892.56,0,"coupon code used: X4FISI, urgent"
CUST004531,Trent Young,trentyoung@example.org   ,+81  14  0974  6038,3-15-9 Minato,Yokohama,Aichi   ,8045892,JPN ,1989-06-10,2022-02-14,2023-04-02,  banned   ,  gold,,1,,5,moved recently; verify address
CUST004532,Xjlxzm Pcscael,xjlxzm.pcscael@demo.local,   +1 889 200 6789,"3140 Maple St, Apt 378",,na,94879-8439,United Kingdom,01/12/2008,2022-04-07,01-01-2026,pending,platinum,EN   ,0,0.00,0,"coupon code used: X4Q3RX, urgent"
CUST004533,Wfdq Bzwwccmpkk   ,  wfdq.bzwwccmpkk@mail.test,8423205634  ,9804 Maple Lane,Newark,GA,25055-4236,United States,1958-10-05,2017/02/03,09/21/2018,      pending,silver,ja,  0,"1,645.67",10,
CUST004534,  Taro Sanchez,taro_sanchez@mail.test,5102728899,9430 Cedar Road,San Francisco,CA,68874-3362,USA,11-07-1956,2023-11-22,01/01/2026,BANNED,Platinum, ja,1,193.33,,duplicate in legacy system
CUST004535,Grace Nelson,grace.nelson@example.com,+81-90-6049-9507,"4-1-9 Shinjuku, Apt. 2039",Naha,Chiba,9930148,Japan,1998/03/22,12/06/2018,09/08/2022,active,bronze,ja, 0,58.41,6,"requested invoice as ""PDF"""
CUST004536,  Frank Brown,frankbrown@example.com,+81 70 7758 3530,"5-4-18 Meguro, Skyline Tower",yokohama,Okinawa,〒442-3974,   Japan,2009-09-13,2020-03-02,2022-02-12,pending,bronze  ,ja,0,   0,5,language preference unclear
CUST004537,Wendy Green,wendy.greenexample.org,(837) 885-0601,8221 Elm Rd,New York,CO,22613,United States ,1975-10-27,2022-12-04,12/16/2025,active,gold,EN,Y,1007.79,2,"VIP, handle with care"
CUST004538,Judy  Green,judy.green @ example.net,na,"2-22-10 Chiyoda, Sunrise Bldg. ", Hakata,Chiba,876-7019,Japan,1997-03-22,2025-07-29,08/08/2025,banned,bronze,en_GB,1,0.00,5,"VIP, handle with care "
CUST004539,Yuki Torres, yuki.torres@example.com,882-307-2361,9344 Main Blvd  ,Singapore,NA,03184,Germany,09/02/1960,2024-08-10,01/01/2026,  inactive,  silver,EN,FALSE,N/A,,"VIP, handle with care"
CUST004540,Yeiuhcw Vonozcd   ,yeiuhcw-vonozcd@mail.test  ,(652) 637-9289,"8420 Cedar Blvd, Unit 62",Miami,IL,77620,United States,08-02-1973,2022-12-16,2024-11-01,inactive,gold,EN   ,1,862.22,6,moved recently; verify address
CUST004541,Grace  Green,grace.greenexample.net,7801966609,7190 Maple Ln   ,Seattle,CO, 22617,United States,1996-07-06,2021-12-27,2022-07-09,banned,bronze,   ,false,637.74,0,do not call before 10:30
CUST004542,Gghkf Naagxonq,gghkf.naagxonq8791@example.org,764-697-8122 ,8927 Maple Ave,Austin,TX,64171-9008,United States,1992-06-19,2018-02-15,15-05-2020,   inactive,gold ,ja,0,1358.36,15,"  requested invoice as ""PDF"""
CUST004543,"Ytfvkc, Pnjuksx",pnjuksxytfvkc@mail.test,401-593-9826,2199 Maple Avenue,Atlanta,IL,23927,   United States,15-10-1964,24-12-2017,30-04-2021,banned,bronze,en_GB      ,   1, 1279.98   ,8,moved recently; verify address
CUST004544,Alice Young,,609-831-6470,164 Lake Blvd,  Seattle,co,66292,United States,1964/11/08,2020-02-15 19:06:47,2024-01-20,active,platinum,en_GB   ,1, 164.22,0,"requested invoice as ""PDF"" (said ""thanks!"")"
CUST004545,"    Taylor,  Victor",victor.taylor@example.com ,NULL,"2-30-14 Taito, Sunrise Bldg.", Shibuya,Okinawa Pref.,〒935-6631   ,    Japan,1995/02/16,2019-04-14,2022-11-14,  inactive,silver , EN,Y,1672.69,0,asked about refund policy
CUST004546,"Wqyhdi, Tjntjv",tjntjv.wqyhdimail.test,,"1-21-16 Chiyoda, Skyline Tower",  Hakata, Chiba,0868166,Japan,1966-06-18,14-10-2019,2023-01-10, pending,   silver,en,1,0.00,2,"  VIP, handle with care"
CUST004547,"Anderson, Olivia",olivia.anderson@example.net,+81  56  3232  9685,"4-29-5 Setagaya, Sunrise Bldg.",Naha,Osaka,460-2581,Japan,11/18/1978,,2024-08-24 21:40:34,active,silver,EN,1,825.66,7,language preference unclear
CUST004548,  Taro Hill,taro.hill4582@example.net   ,070-8000-4530,"3-12-1 Chiyoda, Apt. 1850",Umeda,   Okinawa,093-8095,Japan,1998-09-24,29-09-2023,2023-10-16,active,silver,,Y,171.18,8,language preference unclear
CUST004549,Qmximds Tobovrlr,qmximds_tobovrlr@example.net,  +1 630 827 3529 ,"4014 Hill Rd, Apt 799",Atlanta,  NJ   ,30468-1490,United States,1965-05-21 16:15:53,2019-06-21,2020-06-28,active ,gold,en_GB,Yes,1057.64,3,prefers email contact
CUST004550,Dave Flores,dave.flores@example.com,+1 781 871 6712,"2312 Sunset Lane, Apt 658",   Miami,CA,    47397,United States,2001/02/13,2020/08/28,2024-04-13,banned,silver,EN,1,593.86,8,moved recently; verify address
CUST004551,Olivia Ramirez,olivia.ramirez@example.net,+1 395 581 2676,   5207 Hill Lane,  Berlin,NA,65146,Singapore,02/20/1965,2017/08/20,02/11/2021,active,gold ,   en,1,1363,13,"asked about refund policy, low priority"
CUST4552,Uma Thompson,umathompson@mail.test,510-688-7529,9765 2nd Avenue,Miami,TX,NULL,United States,1966-07-16,07-05-2023,2026/01/01, banned,silver, en,1,1222.39  ,5,"requested invoice as ""PDF"""
CUST004553,Walter Scott,walter.scott@mail.test,+1 993 672 1937,8579 Oak Rd,Austin,tx,44142-2539,United States,01/31/1997,23-05-2017,2020-12-28,banned,gold  ,en,1  ,685.57,16,"requested invoice as ""PDF"""
CUST004554," Jackson, Hana", hana_jackson@mail.test,+1 449 292 3895,9352 Lake Street   ,Denver ,MA,  41912,United States,1972-03-19,17-07-2017,2017-10-16,pending,bronze,,Yes,1442,12,language preference unclear
CUST004555,Eqafbjsr Tsbmkktalz,eqafbjsr_tsbmkktalz@example.net ,NULL,"9089 2nd St, Apt 497",Berlin,,50397-9325,Germany,2000-04-06,2020/03/07,2022-05-05,banned,GOLD,,1,N/A ,4,"VIP, handle with care"
CUST004556,"Xnaqxfz, Qxoyko",qxoyko.xnaqxfz @ demo.local,02737721931,2-28-17 Minato,Kobe,Fukuoka,501-3116,Japan,1956/01/15,2022-03-28,2025-08-10,active  ,GOLD,en_GB,1,187.30,6,   asked about refund policy
CUST004557,Niaj Wilson,niaj_wilson@demo.local,+1  422  434  1086,"989 Maple Street, Apt 412",   Sydney ,-,70378   ,France,1990/07/19,2021-08-20,2022-05-31, active,  bronze   ,JA,No, 227.73,2,asked about refund policy
CUST004558,   Bihnyf Iakvobqdko, bihnyf.iakvobqdko@demo.local  ,03-4137-76425,"3-21-18 Kita, Apt. 573",Umeda,   Hokkaido Pref.,3067811,Japan,11/05/1993,2019-12-10,03-05-2023,pending,bronze,ja,1,1833.47,12,"asked about refund policy, low priority"
CUST004559,Zara Martin,zara.martin@demo.local,(058) 346-0649,"7711 Hill Road, Apt 509   ",Miami,WA,40894,United States,1956-10-31,2018/11/15,2021-12-12,  inactive,gold,  en ,1  ,,5,"do not call before 09:00, ok"
CUST004560,Rita Adams,rita.adams@mail.test ,N/A,"3-21-16 Meguro, Sunrise Bldg.",Umeda,   Kanagawa,〒952-1487, Japan,1990-08-28,2018-03-03,04/10/2018,pending,gold,JA,0,1051.01,10,"duplicate in legacy system, ok"
CUST004561,Trent Garcia,trent.garcia@demo.local  ,064-5057-5719,"2-30-1 Meguro, Skyline Tower",Namba   ,Osaka,  793-5828,Japan,1959/08/20,2024-04-22,,pending,silver,jp,1,N/A,5,duplicate in legacy system
CUST004562,Alice Wright,alice.wright@demo.local,+81-70-0212-2718,5-2-5 Kita,Namba   ,Tokyo,8858173  ,JP,1991-04-30 09:11:25,2018-04-05,2022-02-26 07:44:43,inactive,gold,ja,0,648.43,0,language preference unclear
CUST004563,Ken Walker,ken.walker@example.net,08083049120,"5-6-8 Shibuya, Sunrise Bldg.",  NAMBA   ,Fukuoka Pref.,6137165,Japan   ,1963/07/15,28-11-2023,2024-08-23,Inactive,silver,en,1,1013.04,12,
CUST004564,"Hill, Hana",hana.hill@example.net    ,(837) 084-6203,"5723 2nd Blvd, Apt 105",Toronto,,60232   ,France,1984-09-02,2025-02-02,2026-01-01 04:55:40,banned,SILVER,en,1,937.55,5,duplicate in legacy system
CUST004565,Pshwx Favtigo,pshwx.favtigo@example.com,(486) 243-9311,5531 Maple Blvd,Seattle,WA,43438,United States,1957-04-23,2025-12-05 17:17:09,2026-01-01,banned,gold,EN,1,401.70,3,"do not call before 14:00, low priority"
CUST004566,Mika King,mika.king@example.net,891.827.6106,"   9954 Elm Rd, Unit 79",Denver,TX,62380,   US,01-07-1960,2025-08-14,2026-01-01,inactive,gold,en, 1  ,627.25,1,"prefers email contact (said ""thanks!"")"
CUST4567,Bddksv Rcpedi,bddksv.rcpedi@mail.test,897-645-8841  ,3516 2nd St,San Francisco,NJ,68984 ,United States,1996-04-30,2018-08-18,06/09/2019,banned   ,silver,jp ,Y,,6,moved recently; verify address
CUST004568,Hygjccy Qjtawveild,hygjccy-qjtawveild@mail.test,274.225.2758 ,1441  Elm  St  ,Berlin,NA,83536-9458, Australia,1965-09-08,2020-07-08,2024-02-26,   active,bronze,ja,   1,804.94,5,"moved recently; verify address, urgent"
CUST004569,Carol Martin,carol.martin@example.net,080-3126-5288," 4-22-5 Shibuya, Sunrise Bldg.",Shibuya,Hokkaido,〒833-9414,JP,2000-10-27,2022-05-19,2023-06-29,pending,silver,JA ,Yes, 955.05,,language preference unclear
CUST004570,Zara Rodriguez,ZARA-RODRIGUEZ@DEMO.LOCAL,09-0784-00471,4-30-7 Chiyoda,Shinjuku  ,Fukuoka ,3467599, Japan,2001-08-25,25-05-2023,01-01-2026,pending,gold,jp,   FALSE,"1,721.29 ",3,do not call before 10:30
,Rita Thompson,rita.thompson@mail.test,6517520864,"3318 Pine Road, Unit 18",Singapore   ,Unknown,93409   ,United Kingdom,02/13/1972,2018-12-24 13:16:33,2022-08-20,pending,bronze,jp,1,0.00,5,do not call before 09:00
CUST004572,Yurzrw Zgmaxm,yurzrw.zgmaxm@demo.local,921.097.9332,"9229 Maple St, Unit 9",Austin,NJ,38570,United States,02/16/2002,13-12-2025,2026-01-01,active,silver,EN   ,1,565.07,0,do not call before 10:30
CUST004573,Heidi Flores,heidi.flores@demo.local,(171) 783-0895,"334 Main Ln, Apt 996",Atlanta,      TX,64678, United States,2009-06-25,20-09-2021,2024-04-04,Inactive,silver,en,1 ,  1753.03,8,"requested invoice as ""PDF"""
CUST004574,Vsgvfbap Kboetgugv,   vsgvfbap.kboetgugv7709@example.com,070-1160-6357 ,"3-25-18 Kita, Sunrise Bldg.",Shinjuku,   Saitama,952-7095,jp,1987-03-23,,2025-10-02,inactive,gold ,en_GB,Yes,1908.15 ,6,"requested invoice as ""PDF"""
CUST004575,Eesrlabn Akkkaoikp,  eesrlabn.akkkaoikp3162@demo.local,973-172-3555,"5497 Pine Road, Unit 64   ",San Francisco,NY,69828,United States,1981-02-20,2018-11-08,2020-09-02,INACTIVE,silver,JA,  0,0.00,4,"   requested invoice as ""PDF"""
CUST004576,Icnsi Isurefn,icnsi.isurefn@mail.test,08051330131,"1-13-18 Shibuya, Skyline Tower   ",   Sapporo,Tokyo,〒213-8983,Japan,1955-11-25,2025-12-21 20:06:39,2026-01-01,pending,silver,JA,true,2941.94,7,prefers  email  contact
CUST004577,  Sora King,sora.king@example.net,080-6658-8405,"3-4-10 Minato, Sunrise Bldg.",Shibuya,aichi,  4083590 ,Japan,2005-04-09,2017-02-23,2019-04-05,BANNED,bronze, ja,Yes,"1,669.87",7,asked about refund policy
CUST004578,Frank Torres,frank.torres@mail.test,(610) 206-9015,7344 Lake Avenue,, NA,76092,Germany,15-12-1961,2023-06-11,2023-07-06,active,platinum,   ,N,701.87   ,15,   do not call before 10:30
CUST004579,  Peggy Perez, peggy.perez@example.org,344.101.8491,"5328 Sunset Street, Apt 255",London,,92239,Australia,02/04/2009,22-02-2018,2020-05-22,inactive,gold,jp,   1,,7,moved recently; verify address
CUST004580,Mallory Anderson,MALLORY.ANDERSON@EXAMPLE.ORG,+1 941 495 8184 ,"8567 Sunset Avenue, Apt 131",San Francisco,IL,72263,United States,1991/05/15,2023-07-21,2025-05-06,banned,bronze,ja,1,541.48,4,moved recently; verify address
cust004581,Hana  Allen,,  178-613-3783,"2580 Pine Avenue, Apt 900",Austin,co,05904,US,1975-08-01,2024-09-13,13-09-2025,banned,bronze,, 1,0.00,5,"   requested invoice as ""PDF"""
CUST004582,Wdnwbe  Wbiuc,wdnwbe.wbiuc@mail.test,+81-80-0523-3122,2-9-18  Shibuya,Kobe,Tokyo,1447424,Japan,2007-07-17 08:35:57,2020/05/11,2021-05-21,   active,gold,JA, 0,0.00,6,   
CUST004583,Rita White,rita.white@example.net,+81 70 4546 4149,"5-3-18 Meguro, Skyline Tower",Umeda,Osaka,557-1700,Japan,1984-07-21,15-01-2019,2020-03-09,BANNED,silver,  jp,1,472.48 ,6,moved recently; verify address
CUST004584,Mika Wright  ,mika.wright@example.net  ,   6919059606  ,2035 Main Ln,San Francisco,WA, 73525,United States,2007/08/14,2023-06-30,2026-01-01,active, bronze,ja,0,1550.36,5,coupon code used: 9FZUE7
CUST004585,Jvcj Xqdxotfp,jvcj_xqdxotfp@mail.test,894-274-3430,"8907 Elm St, Unit 69",London,NA,70676,Singapore,1955-06-04,2024-08-11,2025-10-07,banned,silver,en,0,2387.50,10,coupon  code  used:  8GWBHV
CUST004586,Ucwnthd Uutfvd,ucwnthd.uutfvd@example.com,6823779779,2627 Elm Ln,   Atlanta,IL,  44865,United States,2002-07-06,2017-03-29,2018-11-10,active  ,   bronze,EN,0,3101.54,3,"asked about refund policy, low priority"
CUST004587,   Quinn Sanchez,quinn.sanchez@example.org,+81-47-2881-1693,"5-5-11 Setagaya, Skyline Tower",Namba, Fukuoka ,〒457-2957,Japan,1966/12/21,2017-01-14,06/17/2020,pending, bronze,en-US,1,246.26 ,4,"duplicate in legacy system, urgent"
CUST004588,Tzubm  Nhgsscwif  ,tzubm.nhgsscwif6307@demo.local, 080-9611-7932,"1-6-14 Minato, Sunrise Bldg.",Nagoya,Saitama, 301-5575,Japan,1981-06-09,2022-05-02,2026-01-01,active,  bronze,EN,1, 542.54 ,8,"language preference unclear (said ""thanks!"")"
,Ken Rodriguez,ken_rodriguez@example.org,080-0659-5075,"5-5-7 Kita, Sunrise Bldg.",Sapporo,Saitama  ,〒802-2864,Japan,1976-07-06,2021-06-07,2025/02/12,pending,,,1,0.00   ,15,duplicate in legacy system
CUST004590,Lmkwvoo Ptvizzna,,+1 452 138 5505, 7506 Elm Blvd,  Seattle,NY,  26196,United States,1957-01-27,2023/03/22,01-01-2026,banned,gold,ja, 1,401.43,19,coupon code used: NLRDV4
CUST004591,Sora Walker,sorawalker@example.com,08-0979-68808,5-6-9 Shinjuku,   Naha,   Chiba,939-5938,Japan,1986-09-21,2020-09-08,2022-04-18,banned,bronze,   ,   1,0.00,0,moved recently; verify address
CUST004592,"Harris, Oscar",oscar.harris@example.org,(994) 339-3754,"3355 Elm Blvd, Unit 23",Berlin   ,NA,31152,Singapore,,2025/04/26,2026-01-01,pending   ,gold,,0,264.05 ,0,asked about refund policy
CUST004593,Rita Sanchez,rita.sanchez@example.net,+81 69 1671 7846,"5-26-4 Kita, Sunrise Bldg.   ",Shinjuku,Osaka,106-9685,Japan  ,10/29/1994,2021-02-17,2023-08-31,banned,bronze,  en_GB,1,524.90  ,11,"VIP, handle with care"
CUST004594,Kczvt Zktfdjyfg,kczvt.zktfdjyfg5876@example.net,09-0938-11186,"4-23-17 Setagaya, Sunrise Bldg.",Nagoya,Fukuoka,0488899,Japan,1989-03-19,03/11/2022,2024-06-24, Inactive,   Bronze,en-US,0,0.00,7,do not call before 09:00
CUST004595,Lcnbmkhj Gjsuzon,,   1661580203,2585 2nd Street,Sydney,NA,97596 ,Australia,1977-11-16,2017-03-20,2018/08/09,inactive,Platinum,jp,1,    ,0,"  coupon code used: N4G1PL, urgent"
CUST004596,Niaj Anderson, niaj.anderson@example.net,08312829271,"2-3-2 Kita, Skyline Tower",Hakata,Fukuoka,341-2896,   Japan,1970-01-17,2025-07-08,2025-08-17,pending,bronze,JA,1,1535.96,8,"language preference unclear (said ""thanks!"")"
cust004597,Quinn Martinez,quinn-martinez@example.org  ,N/A,"1-16-20  Shinjuku,  Sunrise  Bldg.",Yokohama,Saitama,7134986   ,Japan,2005-03-12,2017-08-28,2017-10-11 01:08:22,banned,bronze,JA,1,1830.91 ,6,language preference unclear
CUST004598,Frank Lee,franklee249@example.com,0340177746,"1769 Main Avenue, Apt 818",Boston,NY  ,02492,United States,,2021-03-10,2025-03-29,pending,gold,  EN,No,626.83,10,  asked about refund policy
CUST004599,Paden Ilqppnw,paden.ilqppnw@example.net,596-239-7935,4106 Elm Avenue,,wa,32781   ,United States ,12/18/2007,2024/11/14,2026-01-01,pending,platinum,jp,TRUE,"1,957.41",11,"duplicate in legacy system, low priority"
CUST004600,Zara Harris,  zara.harris@example.org ,09001403327,"3-26-20 Shibuya, Skyline Tower",hakata  ,Aichi Pref.,〒899-2629,Japan,1998-05-27,08/29/2020,2023/06/28,banned,bronze,EN,1,1537.16,1,moved recently; verify address
CUST004601,Steve Smith,steve-smith@example.com,08085376347,"1-17-12 Setagaya, Sunrise Bldg.",   Shinjuku,Hyogo,4646898,Japan,1957-04-19,2018-09-30,2022-07-12,banned,gold,jp,   1,1494.73,12, asked about refund policy
CUST004602,Itlltgkb Qrvlqwqv,itlltgkb.qrvlqwqv@demo.local,NULL,"5-1-19 Kita, Skyline Tower",Naha,kanagawa,〒779-1553,Japan,12/28/1967,2023-07-13,2023-08-04,inactive,silver,en,0,795.98,12,do not call before 18:00   
CUST004603,Wuijzq Fbtvgz,wuijzq.fbtvgz@example.com,(333) 532-0355,7082 Oak Lane,Austin,GA ,03001-8402,United States,2000/01/19,,2026-01-01,pending,silver,JA,1,925.99,,do not call before 10:30
CUST004604,Yyzs Lfkdady,yyzs.lfkdady9879@example.com,+1 406 018 3729,"2478 Hill Ln, Apt 125",San Francisco,CA,47087,USA,24-05-1969,2021-07-04,29-10-2023,active   ,gold,,false,   241.52,9,"duplicate in legacy system, ok  "
CUST004605,Eve Lewis,eve.lewis @ mail.test,153.188.8398,7022 Cedar Ln,Denver,tx,   38508,United States,1998-06-24,14-12-2022,05-03-2025,inactive,BRONZE,   ,   0   ,627.03,0, language preference unclear   
CUST4606,Xawq  Vuewarpd  ,xawq.vuewarpd@mail.test,+1 255 808 1158, 8114 Cedar Rd,   Denver,GA,87709,  us,2008-03-26,21-08-2020,2022-10-23,inactive, bronze,ja,No,2750.52,5,language preference unclear
CUST004607,Grace Perez,GRACE.PEREZ@DEMO.LOCAL ,+81 38 3919 8087,"5-2-7 Chiyoda, Apt. 2125",Shibuya,Okinawa,6237261,Japan,1979-04-12,,2026-01-01,banned,gold,ja,1,810.76,0,   
CUST004608,Uvaoaym Bxbvqsj,uvaoaymbxbvqsj@demo.local,654-088-0187,"1715 Pine Lane, Apt 814   ",Seattle,IL,05852,United States,1991-07-03,2021-05-20,28-08-2021,pending,,jp,1,N/A,7,"coupon code used: 6QQWI7, low priority"
CUST004609,Taro Perez,taro.perez@example.net,037.057.1029,1848 Cedar Lane,London ,-,95431,Australia,07-08-1993,2021-03-31,2023-12-14,   Inactive,silver,   jp,1,474.20,6,moved recently; verify address
CUST004610,"   Garcia, Ryo",ryo_garciamail.test ,(002) 606-1753,2708 Cedar Street,NEW YORK,IL,83975,United States,09/15/1992,2022-06-13,2024-04-17,banned,bronze,, 1,764.97  ,6,asked about refund policy
CUST004611,Olivia Williams,olivia.williams@example.org,,3978 Hill Lane,Austin,MA,70303,us,05/11/1987,2022-04-18,2025-06-09,inactive,silver,EN,No,1127.46,0,"VIP, handle with care, low priority   "
CUST004612,Uma Davis,uma.davis@example.net   ,   +81-80-8924-4888,1-7-2 Setagaya,Sapporo,,977-6957,Japan,1977-02-18 09:17:47,06/06/2021,2022-02-05,active,gold,jp,1,1445.60,6,moved recently; verify address
CUST004613,Mvtfig Evyiruo,mvtfig.evyiruo@example.org ,+1 947 326 9158,3054 Hill Street,AUSTIN,GA,37048  ,United States,05-07-1990,16-04-2025,2026-01-01,active   ,bronze,ja,0,1651.38,5,asked about refund policy
CUST004614,Steve  Torres,steve.torres@example.com,+1 267 305 4431,"7547 Elm Rd, Apt 181",Chicago  ,TX,64727, United States,24-10-1960,2020-02-24,2022-10-09,inactive,   SILVER,EN,FALSE,1303.41,0,do not call before 10:30
CUST004615,Aydldamt Ydyuhrnv,aydldamt.ydyuhrnv@example.com,052-3729-2337,"5-28-1 Shibuya, Apt. 2191",Kobe,Tokyo  ,〒231-2192  ,Japan,,2024-10-19,,ACTIVE,silver,  en,  0,¥1721,9,"VIP, handle with care (said ""thanks!"")"
CUST-004616,Victor Harris,victor.harris@example.org,  +1 362 047 3125,"1364 Main Road, Unit 32",Chicago,NJ,01003-9262,United States,1999-06-07,2022-08-07 09:13:30,2023-11-04,pending,bronze,jp,1,0.00,3,language preference unclear
CUST004617,Trent Davis,trent.davis2143@example.com,  (305) 573-4747,7919  Lake  Ave,Boston  ,CO,33530,United States,06-12-1962,2022-07-05,2023-02-20,pending,silver,,0,443.27,7, do not call before 14:00 
CUST004618,Wiuy Ogexf,wiuy.ogexf@example.com,+81-70-2455-8210," 5-6-16 Shinjuku, Apt. 1335",Sapporo   ,Fukuoka ,428-0507,Japan,23-05-1982,2020-09-23,2022-12-19,banned,platinum,JA,false,34.70  ,,coupon code used: FOFE6Z
CUST004619,Svcp Snwlrb,svcp.snwlrb@example.com,0082463422,1523 Cedar Street,Singapore,-,07623,France,1980-03-05,04/26/2017,2017-05-16,inactive,bronze,jp,1,0.00,10,language preference unclear
CUST004620,Sdvvhzvb  Wmxcydt,+81 80 0724 6179  ,sdvvhzvb.wmxcydt@example.org,2-17-3 Chiyoda,Shinjuku,Saitama,   987-4505,JPN,18-01-1967,,2018/10/30,pending,bronze,  en,0,2701.72,18,"VIP, handle with care"
CUST004621,Grace Scott ,grace.scott@example.org,4210567107,"1836 2nd Road, Unit 56",Seattle,IL,86225, United States,17-12-1981,2017-05-12 01:33:22,15-01-2021,banned,gold,ja,1,,0,do not call before 14:00
CUST004622,Kqnb Sdmwma,kqnbsdmwma@demo.local,   359.346.8955,6173 Main Rd,NEWARK,MA,99394,United States,1973-04-25 01:11:22,2018-06-07,11/04/2018,banned, bronze,,0,1678.33,0,language preference unclear
CUST004623,"Jygvvq, Iswcgbjb",iswcgbjbjygvvq@example.net,07039013217,"1-29-19 Shinjuku, Sunrise Bldg.",Hakata,Osaka,〒431-1571,Japan,1977-11-30,2021-06-02,2021-08-14,pending, gold,en_GB,1,0.00,16,duplicate in legacy system
CUST004624,Bob Wilson,bob.wilson@example.org,080-3172-7217,2-5-16 Shibuya,Kobe,Kanagawa,720-1742,jp,1990-06-13,2017-11-22,2018-02-20,inactive,silver,en,No,"1,662.45  ",15,"VIP, handle with care"
